SHIP_ID,SHIP_DATE,Ship_Mode,Shipping_Cost
Sta_38706,2014-11-14,Standard Class,30.509
Sta_20103,2014-11-14,Standard Class,28.134
Sec_32012,2014-11-14,Second Class,3.006
Sec_30889,2014-11-14,Second Class,9.215
Sec_32013,2014-11-14,Second Class,0.543
Sta_10283,2014-11-14,Standard Class,89.693
Sta_17423,2014-11-14,Standard Class,16.823
Sta_42635,2014-11-14,Standard Class,30.835
Sta_22565,2014-11-14,Standard Class,14.751
Sta_10856,2014-11-14,Standard Class,5.967
Sta_10855,2014-11-14,Standard Class,4.462
Sec_6215,2014-11-14,Second Class,2.15
Sec_27018,2014-11-14,Second Class,1.76
Sec_5292,2014-11-14,Second Class,2.31
Sec_6216,2014-11-14,Second Class,7.41
Sec_4975,2014-11-14,Second Class,2.91
Sec_27019,2014-11-14,Second Class,16.45
Fir_27144,2014-11-14,First Class,11.17
Fir_8945,2014-11-14,First Class,64.97
Fir_34780,2014-11-14,First Class,12.27
Fir_6778,2014-11-14,First Class,22.82
Fir_29114,2014-11-14,First Class,6.48
Fir_8879,2014-11-14,First Class,22.17
Sec_6213,2014-11-14,Second Class,2.24
Sec_6214,2014-11-14,Second Class,3.81
Sec_9385,2014-11-14,Second Class,2.02
Sec_26449,2014-11-14,Second Class,40.92
Sec_7658,2014-11-14,Second Class,1.19
Sta_41086,2014-11-14,Standard Class,10.475
Sta_41166,2014-11-14,Standard Class,2.977
Sta_41168,2014-11-14,Standard Class,42.946
Sta_41167,2014-11-14,Standard Class,178.618
Sta_41017,2014-11-14,Standard Class,1.548
Sam_5422,2014-11-14,Same Day,1.527
Sam_31653,2014-11-14,Same Day,44.351
Sam_5165,2014-11-14,Same Day,18.227
Fir_7007,2014-11-14,First Class,24.44
Fir_25826,2014-11-14,First Class,294.566
Sta_38385,2014-11-14,Standard Class,21.706
Fir_26741,2014-11-14,First Class,11.9
Sta_38522,2014-11-14,Standard Class,39.22
Sta_21607,2014-11-14,Standard Class,21.36
Sta_18340,2014-11-14,Standard Class,10.64
Sta_22283,2014-11-14,Standard Class,20.83
Fir_50263,2014-11-14,First Class,12.23
Fir_46504,2014-11-14,First Class,3.66
Fir_50582,2014-11-14,First Class,2.59
Sta_27603,2014-11-14,Standard Class,22.89
Sec_1216,2014-11-14,Second Class,10.2
Sta_46644,2014-11-14,Standard Class,10.17
Sta_46645,2014-11-14,Standard Class,13.51
Sta_2114,2014-11-14,Standard Class,5.17
Sec_26133,2014-11-14,Second Class,160.05
Sec_7660,2014-11-14,Second Class,9.57
Sta_49576,2014-11-14,Standard Class,25.97
Sta_49577,2014-11-14,Standard Class,30.99
Sta_50748,2014-11-14,Standard Class,25.49
Sta_28361,2014-11-14,Standard Class,11.57
Sta_48360,2014-11-14,Standard Class,47.81
Sta_28360,2014-11-14,Standard Class,524.76
Fir_8235,2014-11-14,First Class,33.6
Sec_31228,2014-11-15,Second Class,115.812
Sec_34474,2014-11-15,Second Class,16.793
Sec_32200,2014-11-15,Second Class,0.222
Sta_41431,2014-11-15,Standard Class,15.512
Sta_41432,2014-11-15,Standard Class,0.352
Fir_45696,2014-11-15,First Class,23.19
Sta_44371,2014-11-15,Standard Class,6.71
Sta_44372,2014-11-15,Standard Class,3.95
Sta_23280,2014-11-15,Standard Class,16.23
Sta_10631,2014-11-15,Standard Class,1.04
Sta_18774,2014-11-15,Standard Class,1.667
Sta_17291,2014-11-15,Standard Class,3.81
Fir_30223,2014-11-15,First Class,11.42
Sam_6313,2014-11-15,Same Day,10.543
Sec_29714,2014-11-15,Second Class,16.68
Sec_32855,2014-11-15,Second Class,15.88
Sec_32854,2014-11-15,Second Class,4.27
Sta_35813,2014-11-15,Standard Class,43.128
Sta_15213,2014-11-15,Standard Class,2.3
Fir_29209,2014-11-15,First Class,58.02
Fir_8946,2014-11-15,First Class,2.16
Sec_27017,2014-11-15,Second Class,11.6
Sec_4824,2014-11-15,Second Class,4.71
Sta_37468,2014-11-15,Standard Class,43.29
Sta_13100,2014-11-15,Standard Class,1.02
Sta_38206,2014-11-15,Standard Class,24.7
Sta_43222,2014-11-15,Standard Class,66.1
Sta_43223,2014-11-15,Standard Class,21.13
Sta_16492,2014-11-15,Standard Class,5.01
Sta_17197,2014-11-15,Standard Class,1.17
Sta_22662,2014-11-15,Standard Class,24.89
Sta_39455,2014-11-15,Standard Class,28.33
Sta_38205,2014-11-15,Standard Class,7.12
Sta_14397,2014-11-15,Standard Class,1.12
Sec_26450,2014-11-15,Second Class,94.85
Sam_4469,2014-11-15,Same Day,8.13
Sta_10630,2014-11-15,Standard Class,32.73
Sta_10629,2014-11-15,Standard Class,3.76
Sta_23070,2014-11-15,Standard Class,68.42
Sta_23069,2014-11-15,Standard Class,658.69
Sta_10628,2014-11-15,Standard Class,438.89
Sta_23131,2014-11-15,Standard Class,22.48
Sta_20300,2014-11-15,Standard Class,9.96
Fir_3697,2014-11-15,First Class,44.53
Fir_3875,2014-11-15,First Class,47.37
Fir_3698,2014-11-15,First Class,26.98
Sta_17737,2014-11-15,Standard Class,0.98
Sta_10632,2014-11-15,Standard Class,18.693
Sta_13951,2014-11-15,Standard Class,29.848
Sta_21367,2014-11-15,Standard Class,17.876
Sta_21368,2014-11-15,Standard Class,20.061
Sta_14588,2014-11-15,Standard Class,0.685
Sta_14398,2014-11-15,Standard Class,2.284
Sta_15687,2014-11-15,Standard Class,2.476
Sta_42586,2014-11-15,Standard Class,112.77
Sta_42587,2014-11-15,Standard Class,2.78
Sec_30451,2014-11-15,Second Class,350.68
Sta_20104,2014-11-15,Standard Class,6.84
Sec_8115,2014-11-15,Second Class,10.96
Sta_36448,2014-11-15,Standard Class,5.69
Sta_36449,2014-11-15,Standard Class,1.81
Sta_12419,2014-11-15,Standard Class,0.81
Sta_17134,2014-11-15,Standard Class,1.49
Sec_2967,2014-11-15,Second Class,4.91
Sec_47660,2014-11-15,Second Class,11.11
Sec_47538,2014-11-15,Second Class,1.93
Fir_47694,2014-11-15,First Class,20.55
Sta_832,2014-11-15,Standard Class,6.45
Sta_28801,2014-11-15,Standard Class,12.28
Sta_28882,2014-11-15,Standard Class,2.5
Sta_17545,2014-11-16,Standard Class,76.54
Sta_16951,2014-11-16,Standard Class,1.9
Sta_16091,2014-11-16,Standard Class,8.26
Sta_16092,2014-11-16,Standard Class,4.71
Sta_17546,2014-11-16,Standard Class,41.71
Sta_17198,2014-11-16,Standard Class,1.76
Sta_16494,2014-11-16,Standard Class,5.48
Sta_18341,2014-11-16,Standard Class,11.57
Sta_20544,2014-11-16,Standard Class,136.99
Sta_21708,2014-11-16,Standard Class,112.49
Sta_43811,2014-11-16,Standard Class,0.92
Fir_43455,2014-11-16,First Class,122.1
Fir_45230,2014-11-16,First Class,49.1
Fir_45228,2014-11-16,First Class,23.1
Fir_45229,2014-11-16,First Class,19.91
Sec_45227,2014-11-16,Second Class,70.83
Sec_45226,2014-11-16,Second Class,80.66
Sec_45225,2014-11-16,Second Class,63.44
Sta_44642,2014-11-16,Standard Class,13.67
Sta_16336,2014-11-16,Standard Class,0.51
Sta_16337,2014-11-16,Standard Class,0.84
Sta_21608,2014-11-16,Standard Class,16.23
Sta_18891,2014-11-16,Standard Class,3.3
Sta_22104,2014-11-16,Standard Class,16.26
Sta_15498,2014-11-16,Standard Class,1.226
Sta_21929,2014-11-16,Standard Class,9.565
Sta_23438,2014-11-16,Standard Class,269.764
Sta_11482,2014-11-16,Standard Class,2.449
Sta_12186,2014-11-16,Standard Class,28.527
Sta_10947,2014-11-16,Standard Class,2.027
Sta_23579,2014-11-16,Standard Class,10.422
Sta_10857,2014-11-16,Standard Class,13.52
Sec_7441,2014-11-16,Second Class,8.01
Sta_22566,2014-11-16,Standard Class,1.603
Sta_17642,2014-11-16,Standard Class,2.466
Sta_12185,2014-11-16,Standard Class,8.53
Sta_23578,2014-11-16,Standard Class,17.93
Sta_23766,2014-11-16,Standard Class,74.63
Sta_11872,2014-11-16,Standard Class,4.98
Sta_11481,2014-11-16,Standard Class,0.83
Sta_12184,2014-11-16,Standard Class,4.23
Sta_22981,2014-11-16,Standard Class,64.69
Sta_11585,2014-11-16,Standard Class,15.87
Sta_23281,2014-11-16,Standard Class,49.92
Sec_33191,2014-11-16,Second Class,20.0
Sec_30650,2014-11-16,Second Class,51.75
Fir_30649,2014-11-16,First Class,68.57
Sta_9899,2014-11-16,Standard Class,3.5
Sta_35143,2014-11-16,Standard Class,9.48
Fir_8947,2014-11-16,First Class,44.51
Fir_34475,2014-11-16,First Class,12.74
Sec_32201,2014-11-16,Second Class,0.31
Sta_16950,2014-11-16,Standard Class,1.75
Sta_19030,2014-11-16,Standard Class,1.87
Sta_38846,2014-11-16,Standard Class,3.31
Sta_39032,2014-11-16,Standard Class,43.937
Sta_19754,2014-11-16,Standard Class,6.528
Sta_20105,2014-11-16,Standard Class,6.095
Sta_38609,2014-11-16,Standard Class,101.948
Sta_38707,2014-11-16,Standard Class,42.513
Sta_10149,2014-11-16,Standard Class,4.096
Sta_23845,2014-11-16,Standard Class,17.665
Sta_20398,2014-11-16,Standard Class,13.858
Sta_18700,2014-11-16,Standard Class,2.432
Sta_18628,2014-11-16,Standard Class,18.923
Sta_19031,2014-11-16,Standard Class,0.312
Sta_41169,2014-11-16,Standard Class,58.544
Sta_19366,2014-11-16,Standard Class,5.799
Sta_41087,2014-11-16,Standard Class,3.097
Fir_6779,2014-11-16,First Class,4.94
Fir_9572,2014-11-16,First Class,1.04
Fir_6572,2014-11-16,First Class,9.43
Sec_5086,2014-11-16,Second Class,30.284
Sta_40974,2014-11-16,Standard Class,0.17
Sec_31781,2014-11-16,Second Class,3.73
Sta_38608,2014-11-16,Standard Class,59.417
Sta_38845,2014-11-16,Standard Class,4.33
Sta_39869,2014-11-16,Standard Class,2.64
Sta_38942,2014-11-16,Standard Class,15.52
Sta_18073,2014-11-16,Standard Class,6.09
Sta_17869,2014-11-16,Standard Class,3.23
Sta_19837,2014-11-16,Standard Class,38.19
Sta_17870,2014-11-16,Standard Class,8.57
Sta_19296,2014-11-16,Standard Class,25.18
Sta_16656,2014-11-16,Standard Class,0.63
Sta_40637,2014-11-16,Standard Class,0.05
Sta_37325,2014-11-16,Standard Class,10.2
Sta_11344,2014-11-16,Standard Class,5.23
Sta_40291,2014-11-16,Standard Class,165.0
Fir_33794,2014-11-16,First Class,12.02
Sec_46378,2014-11-16,Second Class,38.05
Sec_48120,2014-11-16,Second Class,3.08
Fir_47076,2014-11-16,First Class,50.32
Fir_47142,2014-11-16,First Class,0.18
Fir_49317,2014-11-16,First Class,16.34
Sta_13492,2014-11-16,Standard Class,1.78
Sec_29006,2014-11-16,Second Class,1.78
Sec_68,2014-11-16,Second Class,1.71
Fir_51283,2014-11-16,First Class,0.81
Fir_44738,2014-11-17,First Class,25.51
Fir_44737,2014-11-17,First Class,124.7
Sta_43940,2014-11-17,Standard Class,24.46
Sta_45695,2014-11-17,Standard Class,2.19
Sta_10150,2014-11-17,Standard Class,8.725
Fir_8480,2014-11-17,First Class,9.09
Sta_17547,2014-11-17,Standard Class,62.87
Sta_12590,2014-11-17,Standard Class,7.36
Sta_22284,2014-11-17,Standard Class,19.36
Sec_30224,2014-11-17,Second Class,127.59
Fir_5166,2014-11-17,First Class,7.375
Sec_8114,2014-11-17,Second Class,2.779
Sta_10633,2014-11-17,Standard Class,54.42
Sta_36358,2014-11-17,Standard Class,39.022
Sta_10637,2014-11-17,Standard Class,3.41
Sta_36360,2014-11-17,Standard Class,52.829
Sta_36359,2014-11-17,Standard Class,17.494
Sta_16493,2014-11-17,Standard Class,2.7
Sta_43329,2014-11-17,Standard Class,2.62
Sta_43224,2014-11-17,Standard Class,32.59
Sta_35419,2014-11-17,Standard Class,5.61
Sta_35418,2014-11-17,Standard Class,3.18
Sta_18508,2014-11-17,Standard Class,5.25
Sta_39034,2014-11-17,Standard Class,54.687
Sta_39260,2014-11-17,Standard Class,32.183
Sta_14399,2014-11-17,Standard Class,2.168
Sta_36357,2014-11-17,Standard Class,19.208
Sta_36880,2014-11-17,Standard Class,0.971
Sta_36879,2014-11-17,Standard Class,0.977
Sta_38524,2014-11-17,Standard Class,6.34
Sta_39978,2014-11-17,Standard Class,3.98
Sta_39977,2014-11-17,Standard Class,1.83
Sta_40121,2014-11-17,Standard Class,6.93
Sta_38847,2014-11-17,Standard Class,10.51
Sta_38943,2014-11-17,Standard Class,1.75
Sta_19838,2014-11-17,Standard Class,14.83
Sta_20229,2014-11-17,Standard Class,22.0
Sec_32857,2014-11-17,Second Class,1.85
Sec_32856,2014-11-17,Second Class,0.28
Sta_20914,2014-11-17,Standard Class,6.78
Sta_23071,2014-11-17,Standard Class,21.7
Sta_11720,2014-11-17,Standard Class,2.86
Sta_23580,2014-11-17,Standard Class,9.16
Sta_23767,2014-11-17,Standard Class,2.05
Sta_23368,2014-11-17,Standard Class,9.62
Sta_22767,2014-11-17,Standard Class,3.33
Sta_10635,2014-11-17,Standard Class,1.14
Sta_10725,2014-11-17,Standard Class,7.96
Sta_10636,2014-11-17,Standard Class,2.35
Sam_25643,2014-11-17,Same Day,103.63
Sam_26925,2014-11-17,Same Day,42.04
Sta_15214,2014-11-17,Standard Class,9.237
Sec_3799,2014-11-17,Second Class,0.495
Sec_3700,2014-11-17,Second Class,7.714
Sec_3699,2014-11-17,Second Class,107.462
Sta_13493,2014-11-17,Standard Class,1.126
Sta_14223,2014-11-17,Standard Class,10.457
Sta_14589,2014-11-17,Standard Class,1.964
Sta_39142,2014-11-17,Standard Class,0.334
Sta_38848,2014-11-17,Standard Class,3.246
Sta_38523,2014-11-17,Standard Class,22.749
Sta_39035,2014-11-17,Standard Class,8.145
Sta_14764,2014-11-17,Standard Class,1.406
Sta_14400,2014-11-17,Standard Class,2.904
Sta_39033,2014-11-17,Standard Class,5.652
Sta_14401,2014-11-17,Standard Class,3.0
Sec_25475,2014-11-17,Second Class,177.92
Fir_24404,2014-11-17,First Class,143.63
Fir_6573,2014-11-17,First Class,12.49
Sta_10634,2014-11-17,Standard Class,19.85
Sta_11345,2014-11-17,Standard Class,3.56
Sta_22503,2014-11-17,Standard Class,1.02
Sta_38028,2014-11-17,Standard Class,6.33
Sta_37702,2014-11-17,Standard Class,1.11
Sec_8022,2014-11-17,Second Class,72.22
Fir_49111,2014-11-17,First Class,40.32
Sec_46169,2014-11-17,Second Class,5.12
Sta_2968,2014-11-17,Standard Class,2.69
Sec_28422,2014-11-17,Second Class,8.28
Sec_28421,2014-11-17,Second Class,22.7
Sta_28661,2014-11-17,Standard Class,45.88
Sta_48147,2014-11-17,Standard Class,102.88
Fir_28662,2014-11-17,First Class,67.39
Sam_1417,2014-11-17,Same Day,35.2
Sam_28424,2014-11-17,Same Day,45.03
Sec_49456,2014-11-17,Second Class,152.49
Sec_47696,2014-11-17,Second Class,85.77
Sec_47695,2014-11-17,Second Class,1.56
Sec_1631,2014-11-17,Second Class,0.63
Sec_1630,2014-11-17,Second Class,2.94
Sta_67,2014-11-17,Standard Class,1.43
Sta_51282,2014-11-17,Standard Class,3.08
Sta_343,2014-11-17,Standard Class,0.85
Sta_28802,2014-11-17,Standard Class,10.04
Sam_51020,2014-11-17,Same Day,282.43
Sta_918,2014-11-17,Standard Class,1.06
Sta_1599,2014-11-17,Standard Class,1.55
Sta_1598,2014-11-17,Standard Class,0.75
Sta_1597,2014-11-17,Standard Class,0.69
Sta_48848,2014-11-17,Standard Class,5.88
Sta_41357,2014-11-17,Standard Class,25.555
Sec_33537,2014-11-18,Second Class,17.48
Sec_31229,2014-11-18,Second Class,22.011
Sec_45936,2014-11-18,Second Class,5.87
Sec_45937,2014-11-18,Second Class,4.07
Sam_45233,2014-11-18,Same Day,38.94
Sam_45232,2014-11-18,Same Day,197.79
Sam_45231,2014-11-18,Same Day,7.05
Sec_9255,2014-11-18,Second Class,1.162
Sec_9039,2014-11-18,Second Class,8.484
Sam_5792,2014-11-18,Same Day,10.611
Sam_30709,2014-11-18,Same Day,44.622
Sam_24949,2014-11-18,Same Day,30.894
Sam_25644,2014-11-18,Same Day,99.398
Sam_24616,2014-11-18,Same Day,100.138
Sta_21610,2014-11-18,Standard Class,11.35
Sta_17549,2014-11-18,Standard Class,25.57
Sta_21084,2014-11-18,Standard Class,142.99
Sta_16338,2014-11-18,Standard Class,2.85
Sta_21611,2014-11-18,Standard Class,92.01
Sta_16952,2014-11-18,Standard Class,6.94
Sta_21609,2014-11-18,Standard Class,62.77
Sta_16093,2014-11-18,Standard Class,5.42
Sta_20664,2014-11-18,Standard Class,26.77
Sta_10858,2014-11-18,Standard Class,3.855
Sta_11346,2014-11-18,Standard Class,5.955
Sta_35421,2014-11-18,Standard Class,10.39
Sta_10346,2014-11-18,Standard Class,49.37
Sta_10347,2014-11-18,Standard Class,10.29
Sta_35420,2014-11-18,Standard Class,66.46
Sec_33034,2014-11-18,Second Class,2.79
Sta_39981,2014-11-18,Standard Class,0.67
Sta_39982,2014-11-18,Standard Class,0.3
Sta_38944,2014-11-18,Standard Class,15.64
Sta_39980,2014-11-18,Standard Class,4.87
Sta_39979,2014-11-18,Standard Class,1.08
Sta_39910,2014-11-18,Standard Class,1.64
Sta_38708,2014-11-18,Standard Class,34.9
Fir_34325,2014-11-18,First Class,12.14
Sec_26134,2014-11-18,Second Class,100.04
Sta_15659,2014-11-18,Standard Class,0.77
Sta_15499,2014-11-18,Standard Class,3.82
Sta_14031,2014-11-18,Standard Class,16.55
Sta_17424,2014-11-18,Standard Class,14.33
Sta_19032,2014-11-18,Standard Class,1.06
Sta_21709,2014-11-18,Standard Class,9.31
Fir_8236,2014-11-18,First Class,7.99
Sta_40531,2014-11-18,Standard Class,8.68
Sta_40532,2014-11-18,Standard Class,4.78
Sta_38318,2014-11-18,Standard Class,29.765
Sta_38118,2014-11-18,Standard Class,23.77
Sta_37809,2014-11-18,Standard Class,6.07
Sta_23581,2014-11-18,Standard Class,17.65
Sta_23661,2014-11-18,Standard Class,2.11
Sta_10638,2014-11-18,Standard Class,1.79
Sta_10639,2014-11-18,Standard Class,7.8
Sta_17738,2014-11-18,Standard Class,5.53
Sta_14765,2014-11-18,Standard Class,2.76
Sam_34564,2014-11-18,Same Day,6.92
Sam_8369,2014-11-18,Same Day,17.18
Sam_9040,2014-11-18,Same Day,5.21
Sec_32499,2014-11-18,Second Class,2.72
Sec_32497,2014-11-18,Second Class,7.61
Sec_32498,2014-11-18,Second Class,3.34
Sec_34006,2014-11-18,Second Class,0.29
Sta_2969,2014-11-18,Standard Class,2.4
Fir_2770,2014-11-18,First Class,0.58
Sta_49401,2014-11-18,Standard Class,3.04
Sta_49400,2014-11-18,Standard Class,1.55
Sec_47062,2014-11-18,Second Class,15.91
Sec_47143,2014-11-18,Second Class,0.6
Sta_1295,2014-11-18,Standard Class,2.11
Sta_49701,2014-11-18,Standard Class,2.72
Sta_51113,2014-11-18,Standard Class,13.66
Sec_28803,2014-11-18,Second Class,6.27
Sta_48381,2014-11-18,Standard Class,3.21
Sta_1629,2014-11-18,Standard Class,23.36
Fir_26742,2014-11-19,First Class,6.78
Fir_9573,2014-11-19,First Class,3.3
Sta_44527,2014-11-19,Standard Class,0.39
Sta_14590,2014-11-19,Standard Class,2.54
Sta_19550,2014-11-19,Standard Class,7.11
Sta_13952,2014-11-19,Standard Class,19.26
Sta_22105,2014-11-19,Standard Class,3.25
Sta_42001,2014-11-19,Standard Class,1.64
Sta_42002,2014-11-19,Standard Class,4.45
Sta_42000,2014-11-19,Standard Class,5.91
Sec_31523,2014-11-19,Second Class,31.141
Sta_38319,2014-11-19,Standard Class,11.156
Sta_35422,2014-11-19,Standard Class,9.82
Sta_35424,2014-11-19,Standard Class,0.87
Sta_35423,2014-11-19,Standard Class,6.45
Sam_33451,2014-11-19,Same Day,4.05
Sam_30225,2014-11-19,Same Day,34.03
Sam_33452,2014-11-19,Same Day,3.05
Sam_31230,2014-11-19,Same Day,49.452
Sam_31231,2014-11-19,Same Day,28.578
Sam_33692,2014-11-19,Same Day,0.794
Sam_33691,2014-11-19,Same Day,12.524
Sta_42372,2014-11-19,Standard Class,3.83
Sta_12420,2014-11-19,Standard Class,3.8
Sta_11483,2014-11-19,Standard Class,39.29
Sta_37326,2014-11-19,Standard Class,13.92
Sta_11653,2014-11-19,Standard Class,17.29
Sta_11721,2014-11-19,Standard Class,19.14
Sta_39533,2014-11-19,Standard Class,2.56
Sta_39534,2014-11-19,Standard Class,7.76
Fir_29478,2014-11-19,First Class,2.29
Fir_33914,2014-11-19,First Class,0.3
Sta_50585,2014-11-19,Standard Class,52.68
Sta_50583,2014-11-19,Standard Class,2.45
Sta_50584,2014-11-19,Standard Class,31.24
Sta_46505,2014-11-19,Standard Class,2.44
Sta_46379,2014-11-19,Standard Class,2.1
Sta_50264,2014-11-19,Standard Class,2.74
Sta_50334,2014-11-19,Standard Class,2.47
Sta_50265,2014-11-19,Standard Class,6.41
Sta_50333,2014-11-19,Standard Class,0.79
Sta_3115,2014-11-19,Standard Class,26.19
Sec_46168,2014-11-19,Second Class,2.17
Sam_2970,2014-11-19,Same Day,1.14
Sam_2972,2014-11-19,Same Day,21.65
Sam_27806,2014-11-19,Same Day,0.46
Sam_2971,2014-11-19,Same Day,10.22
Sta_50586,2014-11-19,Standard Class,1.32
Sta_50587,2014-11-19,Standard Class,8.83
Sta_1296,2014-11-19,Standard Class,0.93
Sta_49316,2014-11-19,Standard Class,0.55
Sec_953,2014-11-19,Second Class,10.1
Sec_28423,2014-11-19,Second Class,4.96
Sta_20546,2014-11-19,Standard Class,66.68
Sta_9678,2014-11-19,Standard Class,1.09
Sec_49527,2014-11-19,Second Class,0.23
Sta_48361,2014-11-19,Standard Class,269.03
Sta_48293,2014-11-19,Standard Class,37.87
Sta_1600,2014-11-19,Standard Class,1.05
Sta_1601,2014-11-19,Standard Class,31.69
Sec_26664,2014-11-20,Second Class,1.88
Sec_24617,2014-11-20,Second Class,19.63
Sec_3977,2014-11-20,Second Class,3.3
Sec_4217,2014-11-20,Second Class,6.73
Fir_4588,2014-11-20,First Class,40.61
Fir_4976,2014-11-20,First Class,9.8
Fir_25476,2014-11-20,First Class,82.94
Sec_8237,2014-11-20,Second Class,0.49
Sec_4470,2014-11-20,Second Class,3.12
Sta_12869,2014-11-20,Standard Class,2.1
Sta_22982,2014-11-20,Standard Class,23.57
Sta_22874,2014-11-20,Standard Class,72.156
Sec_7817,2014-11-20,Second Class,1.41
Sec_5293,2014-11-20,Second Class,13.46
Sec_5087,2014-11-20,Second Class,45.71
Sec_29076,2014-11-20,Second Class,41.62
Sec_29075,2014-11-20,Second Class,48.77
Sec_25079,2014-11-20,Second Class,7.33
Sec_34781,2014-11-20,Second Class,58.32
Sta_15779,2014-11-20,Standard Class,16.31
Sam_4589,2014-11-20,Same Day,12.2
Sta_42947,2014-11-20,Standard Class,4.58
Sta_42636,2014-11-20,Standard Class,15.598
Sta_42946,2014-11-20,Standard Class,4.9
Sec_31338,2014-11-20,Second Class,52.831
Sec_33383,2014-11-20,Second Class,0.706
Sec_33382,2014-11-20,Second Class,3.426
Sec_31337,2014-11-20,Second Class,14.817
Sec_26452,2014-11-20,Second Class,15.09
Sec_4291,2014-11-20,Second Class,6.24
Sec_25478,2014-11-20,Second Class,51.49
Sec_26853,2014-11-20,Second Class,136.4
Fir_24791,2014-11-20,First Class,25.11
Fir_8614,2014-11-20,First Class,151.37
Sta_21370,2014-11-20,Standard Class,8.63
Sta_17548,2014-11-20,Standard Class,27.11
Sta_20301,2014-11-20,Standard Class,0.3
Sam_31597,2014-11-20,Same Day,22.33
Sam_4024,2014-11-20,Same Day,15.592
Sam_25646,2014-11-20,Same Day,592.726
Sam_26855,2014-11-20,Same Day,89.417
Sam_3704,2014-11-20,Same Day,18.956
Sam_25645,2014-11-20,Same Day,90.972
Fir_32411,2014-11-20,First Class,2.75
Fir_32410,2014-11-20,First Class,12.51
Sta_42750,2014-11-20,Standard Class,3.97
Sta_21239,2014-11-20,Standard Class,39.286
Sta_12591,2014-11-20,Standard Class,2.949
Sec_34326,2014-11-20,Second Class,12.91
Sec_31711,2014-11-20,Second Class,0.09
Sam_31853,2014-11-20,Same Day,1.78
Sta_39456,2014-11-20,Standard Class,7.11
Sta_39457,2014-11-20,Standard Class,3.59
Sta_9679,2014-11-20,Standard Class,1.27
Fir_24507,2014-11-20,First Class,68.84
Fir_27145,2014-11-20,First Class,37.78
Fir_8795,2014-11-20,First Class,20.44
